id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
75;LOL;requests;1566395271.0729249;-0.5145101547241211;https://www.imdb.com//title/tt2106476/;https://www.imdb.com//title/tt2106476/;217498;200;True;
76;LOL;requests;1566395272.267114;-0.5861272811889648;https://www.imdb.com//title/tt0266697/;https://www.imdb.com//title/tt0266697/;232721;200;True;
77;LOL;requests;1566395273.503005;-0.6339879035949707;https://www.imdb.com//title/tt0108052/;https://www.imdb.com//title/tt0108052/;227529;200;True;
78;LOL;requests;1566395274.783168;-0.6592099666595459;https://www.imdb.com//title/tt0469494/;https://www.imdb.com//title/tt0469494/;222691;200;True;
79;LOL;requests;1566395276.0881002;-0.5687868595123291;https://www.imdb.com//title/tt0097165/;https://www.imdb.com//title/tt0097165/;223462;200;True;
80;LOL;requests;1566395277.370799;-0.7188138961791992;https://www.imdb.com//title/tt1979320/;https://www.imdb.com//title/tt1979320/;225190;200;True;
81;LOL;requests;1566395278.7359831;-0.6154277324676514;https://www.imdb.com//title/tt0367110/;https://www.imdb.com//title/tt0367110/;235503;200;True;
82;LOL;requests;1566395280.0019798;-0.6368460655212402;https://www.imdb.com//title/tt0119217/;https://www.imdb.com//title/tt0119217/;220423;200;True;
83;LOL;requests;1566395281.2814798;-0.83762526512146;https://www.imdb.com//title/tt0057012/;https://www.imdb.com//title/tt0057012/;229546;200;True;
84;LOL;requests;1566395282.827401;-0.6044449806213379;https://www.imdb.com//title/tt0075314/;https://www.imdb.com//title/tt0075314/;229355;200;True;
85;LOL;requests;1566395284.083028;-0.749384880065918;https://www.imdb.com//title/tt2380307/;https://www.imdb.com//title/tt2380307/;228413;200;True;
86;LOL;requests;1566395285.4806259;-0.6472201347351074;https://www.imdb.com//title/tt0114709/;https://www.imdb.com//title/tt0114709/;231878;200;True;
87;LOL;requests;1566395286.775852;-0.7180440425872803;https://www.imdb.com//title/tt0076759/;https://www.imdb.com//title/tt0076759/;231558;200;True;
88;LOL;requests;1566395288.14575;-0.7741649150848389;https://www.imdb.com//title/tt0058946/;https://www.imdb.com//title/tt0058946/;214395;200;True;
89;LOL;requests;1566395289.624139;-0.5838499069213867;https://www.imdb.com//title/tt0120382/;https://www.imdb.com//title/tt0120382/;222999;200;True;
90;LOL;requests;1566395290.853631;-1.0113580226898193;https://www.imdb.com//title/tt2106476/;https://www.imdb.com//title/tt2106476/;218117;200;True;
91;LOL;requests;1566395366.6506581;-0.6855528354644775;https://www.imdb.com//title/tt0266697/;https://www.imdb.com//title/tt0266697/;231340;200;True;
92;LOL;requests;1566395368.034204;-0.6824538707733154;https://www.imdb.com//title/tt0108052/;https://www.imdb.com//title/tt0108052/;229308;200;True;
93;LOL;requests;1566395369.362726;-0.9737141132354736;https://www.imdb.com//title/tt0469494/;https://www.imdb.com//title/tt0469494/;222609;200;True;
94;LOL;requests;1566395371.098807;-0.6504509449005127;https://www.imdb.com//title/tt0097165/;https://www.imdb.com//title/tt0097165/;225097;200;True;
95;LOL;requests;1566395372.408242;-0.5579719543457031;https://www.imdb.com//title/tt1979320/;https://www.imdb.com//title/tt1979320/;224596;200;True;
96;LOL;requests;1566395373.616779;-0.6491749286651611;https://www.imdb.com//title/tt0367110/;https://www.imdb.com//title/tt0367110/;236060;200;True;
97;LOL;requests;1566395374.930149;-0.5990180969238281;https://www.imdb.com//title/tt0119217/;https://www.imdb.com//title/tt0119217/;220447;200;True;
98;LOL;requests;1566395376.2501838;-0.6182000637054443;https://www.imdb.com//title/tt0057012/;https://www.imdb.com//title/tt0057012/;229207;200;True;
99;LOL;requests;1566395377.696544;-0.8122189044952393;https://www.imdb.com//title/tt0075314/;https://www.imdb.com//title/tt0075314/;229820;200;True;
100;LOL;requests;1566395379.150172;-0.9086811542510986;https://www.imdb.com//title/tt2380307/;https://www.imdb.com//title/tt2380307/;227755;200;True;
101;LOL;requests;1566395380.7060359;-0.7299530506134033;https://www.imdb.com//title/tt0114709/;https://www.imdb.com//title/tt0114709/;230038;200;True;
102;LOL;requests;1566395382.085286;-0.7984302043914795;https://www.imdb.com//title/tt0076759/;https://www.imdb.com//title/tt0076759/;231576;200;True;
103;LOL;requests;1566395383.627769;-0.673321008682251;https://www.imdb.com//title/tt0058946/;https://www.imdb.com//title/tt0058946/;212232;200;True;
104;LOL;requests;1566395384.99727;-1.0452239513397217;https://www.imdb.com//title/tt0120382/;https://www.imdb.com//title/tt0120382/;222349;200;True;
105;LOL;requests;1566395386.682078;-0.669234037399292;https://www.imdb.com//title/tt2106476/;https://www.imdb.com//title/tt2106476/;216717;200;True;
106;LOL;requests;1566395444.6111581;-0.6635079383850098;https://www.imdb.com//title/tt0266697/;https://www.imdb.com//title/tt0266697/;231269;200;True;
107;LOL;requests;1566395445.939602;-0.7028579711914062;https://www.imdb.com//title/tt0108052/;https://www.imdb.com//title/tt0108052/;227577;200;True;
108;LOL;requests;1566395447.3646789;-0.6654939651489258;https://www.imdb.com//title/tt0469494/;https://www.imdb.com//title/tt0469494/;224186;200;True;
109;LOL;requests;1566395448.6852312;-0.8227636814117432;https://www.imdb.com//title/tt0097165/;https://www.imdb.com//title/tt0097165/;223960;200;True;
110;LOL;requests;1566395450.16189;-0.7310731410980225;https://www.imdb.com//title/tt1979320/;https://www.imdb.com//title/tt1979320/;225855;200;True;
111;LOL;requests;1566395451.54911;-0.9852850437164307;https://www.imdb.com//title/tt0367110/;https://www.imdb.com//title/tt0367110/;235538;200;True;
112;LOL;requests;1566395453.2015328;-0.5947830677032471;https://www.imdb.com//title/tt0119217/;https://www.imdb.com//title/tt0119217/;222390;200;True;
113;LOL;requests;1566395454.515668;-0.8105542659759521;https://www.imdb.com//title/tt0057012/;https://www.imdb.com//title/tt0057012/;229589;200;True;
114;LOL;requests;1566395455.981761;-0.5967750549316406;https://www.imdb.com//title/tt0075314/;https://www.imdb.com//title/tt0075314/;229447;200;True;
115;LOL;requests;1566395457.235727;-0.9123039245605469;https://www.imdb.com//title/tt2380307/;https://www.imdb.com//title/tt2380307/;228107;200;True;
116;LOL;requests;1566395458.804713;-0.603234052658081;https://www.imdb.com//title/tt0114709/;https://www.imdb.com//title/tt0114709/;230112;200;True;
117;LOL;requests;1566395460.1260521;-0.8027787208557129;https://www.imdb.com//title/tt0076759/;https://www.imdb.com//title/tt0076759/;228864;200;True;
118;LOL;requests;1566395461.5840929;-0.6021020412445068;https://www.imdb.com//title/tt0058946/;https://www.imdb.com//title/tt0058946/;214091;200;True;
119;LOL;requests;1566395462.83406;-0.7242581844329834;https://www.imdb.com//title/tt0120382/;https://www.imdb.com//title/tt0120382/;222165;200;True;
120;LOL;requests;1566395464.213946;-0.8380508422851562;https://www.imdb.com//title/tt2106476/;https://www.imdb.com//title/tt2106476/;217187;200;True;
121;LOL;requests;1566396137.8109381;-0.7951030731201172;https://www.imdb.com//title/tt0266697/;https://www.imdb.com//title/tt0266697/;230220;200;True;
122;LOL;requests;1566396139.334789;-0.6563050746917725;https://www.imdb.com//title/tt0108052/;https://www.imdb.com//title/tt0108052/;226983;200;True;
123;LOL;requests;1566396140.649385;-0.8942599296569824;https://www.imdb.com//title/tt0469494/;https://www.imdb.com//title/tt0469494/;222115;200;True;
124;LOL;requests;1566396142.201893;-1.0946550369262695;https://www.imdb.com//title/tt0097165/;https://www.imdb.com//title/tt0097165/;218689;200;True;
125;LOL;requests;1566396143.9555469;-1.8361930847167969;https://www.imdb.com//title/tt1979320/;https://www.imdb.com//title/tt1979320/;230456;200;True;
126;LOL;requests;1566396146.468846;-0.6261420249938965;https://www.imdb.com//title/tt0367110/;https://www.imdb.com//title/tt0367110/;235933;200;True;
127;LOL;requests;1566396147.8392699;-0.9854850769042969;https://www.imdb.com//title/tt0119217/;https://www.imdb.com//title/tt0119217/;220561;200;True;
128;LOL;requests;1566396149.477386;-1.490171194076538;https://www.imdb.com//title/tt0057012/;https://www.imdb.com//title/tt0057012/;229732;200;True;
129;LOL;requests;1566396151.651443;-0.7876060009002686;https://www.imdb.com//title/tt0075314/;https://www.imdb.com//title/tt0075314/;226824;200;True;
130;LOL;requests;1566396153.094691;-0.9215140342712402;https://www.imdb.com//title/tt2380307/;https://www.imdb.com//title/tt2380307/;227033;200;True;
131;LOL;requests;1566396154.735877;-0.7165238857269287;https://www.imdb.com//title/tt0114709/;https://www.imdb.com//title/tt0114709/;226159;200;True;
132;LOL;requests;1566396156.110851;-0.6766479015350342;https://www.imdb.com//title/tt0076759/;https://www.imdb.com//title/tt0076759/;230384;200;True;
133;LOL;requests;1566396157.446941;-0.7743020057678223;https://www.imdb.com//title/tt0058946/;https://www.imdb.com//title/tt0058946/;212622;200;True;
134;LOL;requests;1566396158.952426;-0.6119730472564697;https://www.imdb.com//title/tt0120382/;https://www.imdb.com//title/tt0120382/;224030;200;True;
135;LOL;requests;1566396160.23088;-0.6180338859558105;https://www.imdb.com//title/tt2106476/;https://www.imdb.com//title/tt2106476/;217414;200;True;
136;LOL;requests;1566396505.114848;-1.1004080772399902;https://www.imdb.com//title/tt0266697/;https://www.imdb.com//title/tt0266697/;229965;200;True;
137;LOL;requests;1566396506.877409;-0.7632791996002197;https://www.imdb.com//title/tt0108052/;https://www.imdb.com//title/tt0108052/;223168;200;True;
138;LOL;requests;1566396508.300001;-0.713670015335083;https://www.imdb.com//title/tt0469494/;https://www.imdb.com//title/tt0469494/;222173;200;True;
139;LOL;requests;1566396509.671149;-0.8196449279785156;https://www.imdb.com//title/tt0097165/;https://www.imdb.com//title/tt0097165/;219417;200;True;
140;LOL;requests;1566396511.145783;-1.0157890319824219;https://www.imdb.com//title/tt1979320/;https://www.imdb.com//title/tt1979320/;229576;200;True;
141;LOL;requests;1566396512.8871522;-1.3733079433441162;https://www.imdb.com//title/tt0367110/;https://www.imdb.com//title/tt0367110/;236898;200;True;
142;LOL;requests;1566396514.923854;-0.6500089168548584;https://www.imdb.com//title/tt0119217/;https://www.imdb.com//title/tt0119217/;222045;200;True;
143;LOL;requests;1566396516.235026;-0.8679821491241455;https://www.imdb.com//title/tt0057012/;https://www.imdb.com//title/tt0057012/;231082;200;True;
144;LOL;requests;1566396517.7681139;-1.000690221786499;https://www.imdb.com//title/tt0075314/;https://www.imdb.com//title/tt0075314/;227125;200;True;
145;LOL;requests;1566396519.49238;-1.1610369682312012;https://www.imdb.com//title/tt2380307/;https://www.imdb.com//title/tt2380307/;227828;200;True;
146;LOL;requests;1566396521.3234088;-0.8699913024902344;https://www.imdb.com//title/tt0114709/;https://www.imdb.com//title/tt0114709/;226916;200;True;
147;LOL;requests;1566396522.848654;-1.2809758186340332;https://www.imdb.com//title/tt0076759/;https://www.imdb.com//title/tt0076759/;229055;200;True;
148;LOL;requests;1566396524.7915719;-0.5899691581726074;https://www.imdb.com//title/tt0058946/;https://www.imdb.com//title/tt0058946/;210639;200;True;
149;LOL;requests;1566396526.033334;-0.6102950572967529;https://www.imdb.com//title/tt0120382/;https://www.imdb.com//title/tt0120382/;221490;200;True;
150;LOL;requests;1566396527.366081;-0.5975279808044434;https://www.imdb.com//title/tt2106476/;https://www.imdb.com//title/tt2106476/;219727;200;True;
151;LOL;requests;1566396569.8029408;-0.6256921291351318;https://www.imdb.com//title/tt0266697/;https://www.imdb.com//title/tt0266697/;229760;200;True;
152;LOL;requests;1566396571.0986362;-0.6174628734588623;https://www.imdb.com//title/tt0108052/;https://www.imdb.com//title/tt0108052/;223642;200;True;
153;LOL;requests;1566396572.380285;-0.8502628803253174;https://www.imdb.com//title/tt0469494/;https://www.imdb.com//title/tt0469494/;222249;200;True;
154;LOL;requests;1566396573.893034;-0.533566951751709;https://www.imdb.com//title/tt0097165/;https://www.imdb.com//title/tt0097165/;217897;200;True;
155;LOL;requests;1566396575.161896;-2.0879669189453125;https://www.imdb.com//title/tt1979320/;https://www.imdb.com//title/tt1979320/;229749;200;True;
156;LOL;requests;1566396577.922911;-0.6414132118225098;https://www.imdb.com//title/tt0367110/;https://www.imdb.com//title/tt0367110/;236989;200;True;
157;LOL;requests;1566396579.242655;-0.7186181545257568;https://www.imdb.com//title/tt0119217/;https://www.imdb.com//title/tt0119217/;219317;200;True;
158;LOL;requests;1566396580.631129;-0.5453670024871826;https://www.imdb.com//title/tt0057012/;https://www.imdb.com//title/tt0057012/;229067;200;True;
159;LOL;requests;1566396581.847554;-0.5569071769714355;https://www.imdb.com//title/tt0075314/;https://www.imdb.com//title/tt0075314/;227166;200;True;
160;LOL;requests;1566396583.1376379;-0.8356301784515381;https://www.imdb.com//title/tt2380307/;https://www.imdb.com//title/tt2380307/;229240;200;True;
161;LOL;requests;1566396584.646585;-0.7253820896148682;https://www.imdb.com//title/tt0114709/;https://www.imdb.com//title/tt0114709/;225854;200;True;
162;LOL;requests;1566396586.04263;-0.6789259910583496;https://www.imdb.com//title/tt0076759/;https://www.imdb.com//title/tt0076759/;228421;200;True;
163;LOL;requests;1566396587.393486;-0.5988070964813232;https://www.imdb.com//title/tt0058946/;https://www.imdb.com//title/tt0058946/;211069;200;True;
164;LOL;requests;1566396588.7152011;-0.5503427982330322;https://www.imdb.com//title/tt0120382/;https://www.imdb.com//title/tt0120382/;221150;200;True;
165;LOL;requests;1566396589.933661;-0.5997958183288574;https://www.imdb.com//title/tt2106476/;https://www.imdb.com//title/tt2106476/;218193;200;True;
166;LOL;requests;1566396619.936959;-0.6833219528198242;https://www.imdb.com//title/tt0266697/;https://www.imdb.com//title/tt0266697/;231347;200;True;
167;LOL;requests;1566396621.290635;-0.6545038223266602;https://www.imdb.com//title/tt0108052/;https://www.imdb.com//title/tt0108052/;222661;200;True;
168;LOL;requests;1566396622.6125388;-0.6898150444030762;https://www.imdb.com//title/tt0469494/;https://www.imdb.com//title/tt0469494/;221979;200;True;
169;LOL;requests;1566396624.059077;-0.5124399662017822;https://www.imdb.com//title/tt0097165/;https://www.imdb.com//title/tt0097165/;218417;200;True;
170;LOL;requests;1566396625.2451992;-0.5651156902313232;https://www.imdb.com//title/tt1979320/;https://www.imdb.com//title/tt1979320/;228746;200;True;
171;LOL;requests;1566396626.4866502;-0.5594477653503418;https://www.imdb.com//title/tt0367110/;https://www.imdb.com//title/tt0367110/;236916;200;True;
172;LOL;requests;1566396627.730415;-0.5995757579803467;https://www.imdb.com//title/tt0119217/;https://www.imdb.com//title/tt0119217/;220477;200;True;
173;LOL;requests;1566396629.003318;-0.6656608581542969;https://www.imdb.com//title/tt0057012/;https://www.imdb.com//title/tt0057012/;229080;200;True;
174;LOL;requests;1566396630.553629;-0.595973014831543;https://www.imdb.com//title/tt0075314/;https://www.imdb.com//title/tt0075314/;228624;200;True;
175;LOL;requests;1566396631.893277;-0.740943193435669;https://www.imdb.com//title/tt2380307/;https://www.imdb.com//title/tt2380307/;227522;200;True;
176;LOL;requests;1566396633.335855;-0.6239907741546631;https://www.imdb.com//title/tt0114709/;https://www.imdb.com//title/tt0114709/;225829;200;True;
177;LOL;requests;1566396634.711566;-1.0317630767822266;https://www.imdb.com//title/tt0076759/;https://www.imdb.com//title/tt0076759/;231834;200;True;
178;LOL;requests;1566396636.481078;-0.6441118717193604;https://www.imdb.com//title/tt0058946/;https://www.imdb.com//title/tt0058946/;211268;200;True;
179;LOL;requests;1566396637.800679;-0.6096811294555664;https://www.imdb.com//title/tt0120382/;https://www.imdb.com//title/tt0120382/;220825;200;True;
180;LOL;requests;1566396639.08055;-1.0079641342163086;https://www.imdb.com//title/tt2106476/;https://www.imdb.com//title/tt2106476/;217991;200;True;
181;LOL;requests;1566397017.908822;-1.019986867904663;https://www.imdb.com//title/tt0266697/;https://www.imdb.com//title/tt0266697/;232947;200;True;
182;LOL;requests;1566397019.6134489;-0.7435362339019775;https://www.imdb.com//title/tt0108052/;https://www.imdb.com//title/tt0108052/;224212;200;True;
183;LOL;requests;1566397021.167647;-0.6847093105316162;https://www.imdb.com//title/tt0469494/;https://www.imdb.com//title/tt0469494/;225060;200;True;
184;LOL;requests;1566397022.569448;-0.618527889251709;https://www.imdb.com//title/tt0097165/;https://www.imdb.com//title/tt0097165/;218354;200;True;
185;LOL;requests;1566397023.871943;-0.5858840942382812;https://www.imdb.com//title/tt1979320/;https://www.imdb.com//title/tt1979320/;228671;200;True;
186;LOL;requests;1566397025.154688;-0.6317281723022461;https://www.imdb.com//title/tt0367110/;https://www.imdb.com//title/tt0367110/;235052;200;True;
187;LOL;requests;1566397026.476753;-0.5928401947021484;https://www.imdb.com//title/tt0119217/;https://www.imdb.com//title/tt0119217/;220756;200;True;
188;LOL;requests;1566397027.826499;-0.6595690250396729;https://www.imdb.com//title/tt0057012/;https://www.imdb.com//title/tt0057012/;229396;200;True;
189;LOL;requests;1566397029.183125;-0.6953010559082031;https://www.imdb.com//title/tt0075314/;https://www.imdb.com//title/tt0075314/;227347;200;True;
